symboolURI,id,sbibliotheek,sbibliotheekURI,fase,symbool,optie,fileURL
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/85c3f7af-cd71-4e93-a1ad-8951acff763d,6550.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J04-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J04-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/52d16cb4-499e-41a2-b160-d652d47f2d25,6551.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J05-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J05-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/a8767107-1cb0-4d95-852d-ea7439b58b48,6552.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J06-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J06-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0818bccc-1cfc-4fb8-89c4-49af66661712,6553.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J07-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J07-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e6888a0c-28d7-415b-ae4a-aead5821e18b,6554.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J08-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J08-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4b49ca6b-b6d2-4d44-83a5-8ac5b5b69b22,6555.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J09-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J09-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9ebd66e0-1c49-4a7d-910e-742ae82b76f5,6556.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J10-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J10-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9ed3e626-3c80-4cd0-b21b-d00f4206d5c6,6557.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J11-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J11-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c220641e-1532-4283-a62a-2cc904e239fa,6558.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J12-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J12-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/a7da17cf-29a8-4466-a4b8-905efb773acf,6559.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J13-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J13-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d7681555-3114-48f2-9527-32f4f82bbbe8,656.0,SIE,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8a998fbf-3ef5-49ec-81c4-c2ec5d0be04e,,SIE-MEUBILAIR_FIETSKLEM_RECHT,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIE/SIE-MEUBILAIR_FIETSKLEM_RECHT.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ae2afa75-4b9c-4ad4-be40-7c3ef7a280c5,6560.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J14-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J14-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/54873cb2-7f60-462c-96cb-5b64de914b7c,6561.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J15-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J15-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/70c46204-7a48-4e26-8290-1305e1d74574,6562.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J16-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J16-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/f631531f-0ac1-4de9-8481-6b2c7dc232c8,6563.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J17-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J17-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/000ca66c-17e8-4ac7-9ce1-028ae59b4e41,6564.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J18-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J18-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cf21d3d7-8c06-42a0-ad24-2f68b1415a7e,6565.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J19-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J19-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/498c15e1-22a0-4434-91a3-0b1b792e39a6,6566.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J20-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J20-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/5f1c9f31-079a-49c1-a6ad-4908c94dcf18,6567.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J20_F-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J20_F-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4a736e59-e259-4faa-9f0c-0bac62322b2b,6568.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J21-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J21-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bcb52a1a-5bf6-44ba-86e2-9b2545335d95,6569.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J21_F-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J21_F-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94f1b32c-38d8-4f33-8eb9-edb5fce16de4,657.0,SIE,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8a998fbf-3ef5-49ec-81c4-c2ec5d0be04e,,SIE-MEUBILAIR_FIETSKLEM_SCHUIN,,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIE/SIE-MEUBILAIR_FIETSKLEM_SCHUIN.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2e6619c5-3222-48e9-b12e-4657de41358e,6570.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J21_F_OB1004-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J21_F_OB1004-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/76744789-3c17-4b1a-8e95-09ce814efd78,6571.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J22-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J22-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9e512caa-36fe-4465-9378-f470018065c4,6572.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J22_F-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J22_F-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/225ba29f-11a4-40cb-980f-a15dad80f4b1,6573.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J23-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J23-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/51aa6cf3-bb8d-45ce-8510-9e332fbc0031,6574.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J24-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J24-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7293ddf3-0438-4b6c-a696-d4d18ffd8809,6575.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J24F-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J24F-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/25383ad7-6c93-4ee6-af70-788b981d81bd,6576.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J25-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J25-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/42d338c4-e9f1-4697-8b58-1ca4259d9e6e,6577.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J26-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J26-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c21066b1-a530-41f6-a2fb-7724b3b35b69,6578.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J27-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J27-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/270d331a-b062-4c4c-b2a5-4a3d242e0939,6579.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J28-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J28-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/996173f5-66fb-41d2-bbc9-f5989233b4b5,658.0,SIE,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/8a998fbf-3ef5-49ec-81c4-c2ec5d0be04e,,SIE-MEUBILAIR_GLASBOLREFLECTOR-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SIE/SIE-MEUBILAIR_GLASBOLREFLECTOR-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/649831aa-ee1e-4054-b33e-7a40a1c4d4e2,6580.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J29-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J29-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/48ff2a9b-9263-415f-978f-5af49e621b65,6581.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J30-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J30-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c60b5202-fcd6-426a-81ca-7bdfc8a43e37,6582.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J31-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J31-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/3db62c8a-a747-44c8-ab4c-e0cfbc0d60e7,6583.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J32-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J32-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e5900124-7de7-4531-91f1-d660c4db94ff,6584.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J33-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J33-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/cd026891-8b7f-47c5-9888-1048ffc7d79c,6585.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J34-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J34-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/0ebfc225-fd01-4ffc-84ad-1245bfc7b9e3,6586.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J35-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J35-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1ccf46bb-7f91-49ef-8874-dfde46a5fe2a,6587.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J36-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J36-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1548c8e9-09b6-4d52-96aa-46183c25787c,6588.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J37-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J37-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/81fbb2fc-a31c-4b9a-b86a-15a40c043d95,6589.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J38-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J38-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9e1ec22d-004f-4afb-bcfc-36ddf3cf2a6e,659.0,SOV,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/413f6f8e-a722-4265-acf5-74dd82948022,,SOV-GRONDSPOT_01-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SOV/SOV-GRONDSPOT_01-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9c655e82-5b77-4679-8d57-c80cc271c50a,6590.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,,SVW-VERKEERSTEKEN_BORD_J39-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/SVW-VERKEERSTEKEN_BORD_J39-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/50bb4b59-d617-464e-bd4f-d315ff1bef7b,6591.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J01-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J01-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/30ec9c8a-5c96-4a32-8a8a-f6a2bb455c40,6592.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J02-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J02-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/bf0972d4-de08-4349-be9f-193e403bfbed,6593.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J03-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J03-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/c26be0b0-bb7a-4f2b-9710-0330d8f6cfbd,6594.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J04-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J04-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/95c045b4-1a2f-4500-ab35-24d221a799ab,6595.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J05-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J05-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/e10d80e7-303e-431d-88d1-198e1d35d3a2,6596.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J06-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J06-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/a918eb07-8b33-4477-9144-58dc21fcfb78,6597.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J07-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J07-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d3e69582-3af6-412f-a9ed-78f1f0f06265,6598.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J08-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J08-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/89242286-a998-440e-a90b-ea442269b0e8,6599.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J09-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J09-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4a59769b-b809-4237-b8b5-dd0313fc6c21,66.0,SAL,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/1e02896a-657e-4b98-8558-746485c91f82,,SAL-AANKLEDING_TRACTOR_ACHTERAANZICHT-D,D,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SAL/SAL-AANKLEDING_TRACTOR_ACHTERAANZICHT-D.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/62e0ca71-870d-43a9-8df0-978be17ccfa0,660.0,SOV,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/413f6f8e-a722-4265-acf5-74dd82948022,,SOV-GRONDSPOT_02-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SOV/SOV-GRONDSPOT_02-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4575d562-6df6-4d31-b929-b8bd907d0441,6600.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J10-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J10-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/22d24804-cd4d-40bd-9929-bb59dd489afb,6601.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J11-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J11-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/735931fb-a592-428e-b445-4bc0f6b33f97,6602.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J12-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J12-SO.dwg
http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/00c66144-b570-4949-bb7a-f83e86198b49,6603.0,SVW,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/24b8c49e-3586-44cb-9d3a-6a243a1e40d7,V,V-SVW-VERKEERSTEKEN_BORD_J13-SO,SO,https://github.com/nl-digigo/NLCS/tree/main/symbolen/concept/5.1/autocad/SVW/V-SVW-VERKEERSTEKEN_BORD_J13-SO.dwg
